date,close,return_1d,log_return,ma_10,price_to_ma_10,zscore_10,ma_20,price_to_ma_20,zscore_20,ma_60,price_to_ma_60,zscore_60,momentum_10,momentum_20,momentum_60,vol_20,drawdown_from_high_20,vol_60,drawdown_from_high_60,regime_vol,vol_regime
2022-11-23,108.367197,0.005664,0.005648,106.936807,0.013376,1.488808,105.145228,0.030643,1.262025,101.760968,0.064919,1.743978,0.012362,0.078854,0.108785,0.010089,0.0,0.01107,0.0,0.01107,low
2022-11-24,107.988134,-0.003498,-0.003504,107.036384,0.008892,0.940822,105.48384,0.023741,1.019375,101.913276,0.059608,1.577436,0.009307,0.066909,0.092448,0.010172,-0.003498,0.011018,-0.003498,0.011018,low
2022-11-25,109.229144,0.011492,0.011427,107.279782,0.018171,1.624962,105.904056,0.031397,1.42108,102.097858,0.069848,1.814077,0.022791,0.083356,0.112832,0.010182,0.0,0.011033,0.0,0.011033,low
2022-11-28,106.876188,-0.021541,-0.021777,107.385197,-0.00474,-0.458622,106.140832,0.006928,0.337126,102.253346,0.04521,1.175547,0.009962,0.046363,0.095639,0.011376,-0.021541,0.011389,-0.021541,0.011389,low
2022-11-29,106.467924,-0.00382,-0.003827,107.392874,-0.008613,-0.838418,106.425693,0.000397,0.023461,102.422446,0.039498,1.039502,0.000722,0.056537,0.105334,0.010894,-0.025279,0.011262,-0.025279,0.011262,low
2022-11-30,103.975367,-0.023411,-0.02369,107.257351,-0.030599,-2.355513,106.584535,-0.02448,-1.877217,102.562239,0.013778,0.37255,-0.012866,0.031517,0.087748,0.012302,-0.048099,0.011656,-0.048099,0.011656,normal
2022-12-01,102.147034,-0.017584,-0.017741,106.852406,-0.044036,-2.275398,106.491341,-0.040795,-2.706449,102.663038,-0.005026,-0.13949,-0.038132,-0.01792,0.062935,0.010861,-0.064837,0.011896,-0.064837,0.011896,normal
2022-12-02,103.853332,0.016704,0.016566,106.476729,-0.024638,-1.175897,106.468479,-0.024563,-1.595607,102.79559,0.01029,0.29418,-0.034911,-0.004383,0.082931,0.011497,-0.049216,0.012054,-0.049216,0.012054,normal
2022-12-05,104.995958,0.011002,0.010942,106.165719,-0.011018,-0.532022,106.411212,-0.0133,-0.847899,102.940548,0.019967,0.586442,-0.028769,-0.010791,0.090318,0.011074,-0.038755,0.012112,-0.038755,0.012112,normal
2022-12-06,104.11417,-0.008398,-0.008434,105.801445,-0.015948,-0.76463,106.30296,-0.02059,-1.25593,103.063501,0.010194,0.307816,-0.033805,-0.020371,0.07626,0.011197,-0.046828,0.012171,-0.046828,0.012171,normal
2022-12-07,102.274262,-0.017672,-0.01783,105.192151,-0.027739,-1.29411,106.064479,-0.035735,-1.953506,103.129707,-0.008295,-0.254719,-0.056225,-0.044558,0.04041,0.011595,-0.063672,0.012253,-0.063672,0.012253,normal
2022-12-08,98.719619,-0.034756,-0.035374,104.2653,-0.053188,-2.007351,105.650842,-0.065605,-2.773015,103.143067,-0.042887,-1.324716,-0.085829,-0.077321,0.008187,0.013577,-0.096215,0.013058,-0.096215,0.013058,stress
2022-12-09,98.097487,-0.006302,-0.006322,103.152134,-0.049002,-1.817617,105.215958,-0.067656,-2.393431,103.174406,-0.049207,-1.546728,-0.101911,-0.081443,0.019542,0.013577,-0.101911,0.012885,-0.101911,0.012885,high
2022-12-12,101.008708,0.029677,0.029245,102.565386,-0.015177,-0.612381,104.975291,-0.037786,-1.276594,103.233271,-0.021549,-0.692894,-0.0549,-0.045485,0.036233,0.01538,-0.075259,0.013324,-0.075259,0.013324,stress
2022-12-13,101.557521,0.005433,0.005419,102.074346,-0.005063,-0.235915,104.73361,-0.030325,-1.000381,103.307409,-0.016939,-0.561167,-0.046121,-0.045433,0.045807,0.015382,-0.070234,0.013325,-0.070234,0.013325,stress
2022-12-14,100.898038,-0.006494,-0.006515,101.766613,-0.008535,-0.410291,104.511982,-0.034579,-1.102319,103.348434,-0.02371,-0.798237,-0.029597,-0.042082,0.025006,0.015312,-0.076272,0.013252,-0.076272,0.013252,stress
2022-12-15,101.483015,0.005798,0.005781,101.700211,-0.002136,-0.102722,104.276308,-0.026787,-0.841834,103.391315,-0.018457,-0.63082,-0.006501,-0.044384,0.026012,0.01524,-0.070916,0.013257,-0.070916,0.013257,stress
2022-12-16,99.6197,-0.018361,-0.018532,101.276848,-0.016363,-0.802819,103.876789,-0.040982,-1.26202,103.405403,-0.03661,-1.2596,-0.040765,-0.074253,0.008558,0.015197,-0.087975,0.013474,-0.087975,0.013474,stress
2022-12-19,99.284757,-0.003362,-0.003368,100.705728,-0.01411,-0.827567,103.435723,-0.040131,-1.232432,103.406673,-0.039861,-1.372269,-0.054394,-0.081599,0.000768,0.015077,-0.091042,0.013471,-0.091042,0.013471,stress
2022-12-20,99.42323,0.001395,0.001394,100.236634,-0.008115,-0.618254,103.019039,-0.034904,-1.082118,103.370745,-0.038188,-1.299352,-0.045056,-0.077338,-0.021222,0.015124,-0.089774,0.013112,-0.089774,0.013112,stress
2022-12-21,99.340424,-0.000833,-0.000833,99.94325,-0.006032,-0.526695,102.567701,-0.031465,-1.016261,103.290364,-0.038241,-1.282635,-0.028686,-0.083298,-0.046301,0.014984,-0.090532,0.012677,-0.090532,0.012677,high
2022-12-22,100.307679,0.009737,0.00969,100.102056,0.002054,0.191885,102.183678,-0.018359,-0.635165,103.22431,-0.028255,-0.940774,0.016087,-0.071123,-0.038009,0.015291,-0.081677,0.012746,-0.081677,0.012746,high
2022-12-23,100.743532,0.004345,0.004336,100.36666,0.003755,0.444884,101.759397,-0.009983,-0.409128,103.161828,-0.023442,-0.777134,0.026974,-0.077686,-0.035877,0.015016,-0.057381,0.012757,-0.077686,0.012757,high
2022-12-26,101.575047,0.008254,0.00822,100.423294,0.011469,1.272513,101.49434,0.000795,0.036885,103.090214,-0.014697,-0.489074,0.005607,-0.049601,-0.040585,0.014668,-0.045956,0.012684,-0.070074,0.012684,high
2022-12-27,100.759596,-0.008028,-0.00806,100.343502,0.004147,0.498933,101.208924,-0.00444,-0.240301,103.022476,-0.021965,-0.729064,-0.007857,-0.053615,-0.038773,0.014717,-0.040348,0.012663,-0.077539,0.012663,high
2022-12-28,101.871399,0.011034,0.010974,100.440838,0.014243,1.517479,101.103725,0.007593,0.434292,102.96592,-0.01063,-0.353831,0.009647,-0.020235,-0.032236,0.014191,-0.029759,0.012736,-0.067361,0.012736,high
2022-12-29,103.903073,0.019944,0.019747,100.682844,0.031984,2.323847,101.191527,0.026796,1.458948,102.943419,0.009322,0.311423,0.023847,0.017191,-0.012827,0.014344,-0.010409,0.013002,-0.048761,0.013002,stress
2022-12-30,102.72101,-0.011377,-0.011442,100.992975,0.01711,1.185017,101.134911,0.015683,0.884757,102.894245,-0.001684,-0.056593,0.031131,-0.010903,-0.027921,0.014106,-0.021667,0.013069,-0.059582,0.013069,stress
2023-01-02,101.652926,-0.010398,-0.010452,101.229792,0.00418,0.313465,100.96776,0.006786,0.437394,102.844445,-0.011586,-0.389826,0.023852,-0.03184,-0.028555,0.014009,-0.02364,0.013077,-0.069361,0.013077,stress
2023-01-03,103.316154,0.016362,0.016229,101.619084,0.0167,1.272185,100.927859,0.023663,1.598243,102.854975,0.004484,0.150857,0.039155,-0.007665,0.006153,0.014433,-0.005649,0.01303,-0.054134,0.01303,stress
2023-01-04,103.099817,-0.002094,-0.002096,101.995023,0.010832,0.955038,100.969137,0.021102,1.382122,102.903613,0.001907,0.064599,0.037844,0.008072,0.02913,0.013884,-0.007731,0.012636,-0.056114,0.012636,high
2023-01-05,104.872305,0.017192,0.017046,102.451486,0.023629,1.871604,101.276771,0.035502,2.152353,103.003701,0.018141,0.622588,0.045506,0.062325,0.060741,0.011739,0.0,0.012685,-0.039887,0.012685,high
2023-01-06,104.33773,-0.005097,-0.00511,102.810906,0.014851,1.204091,101.588783,0.02706,1.686647,103.103597,0.01197,0.419233,0.035677,0.063613,0.060947,0.011694,-0.005097,0.012683,-0.044781,0.012683,high
2023-01-09,106.196759,0.017817,0.017661,103.273077,0.02831,1.891978,101.848186,0.042697,2.281183,103.239906,0.028641,1.021686,0.0455,0.051362,0.083439,0.010581,0.0,0.012849,-0.027762,0.012849,high
2023-01-10,106.385726,0.001779,0.001778,103.83569,0.024558,1.643123,102.089596,0.042082,2.002893,103.340609,0.029467,1.051245,0.055837,0.047542,0.060215,0.010562,0.0,0.012517,-0.026032,0.012517,high
2023-01-11,106.737245,0.003304,0.003299,104.322275,0.023149,1.489751,102.381556,0.042544,1.853122,103.424488,0.032031,1.134175,0.047765,0.057872,0.049484,0.010364,0.0,0.012414,-0.022814,0.012414,high
2023-01-12,108.782098,0.019158,0.018977,104.810177,0.037896,1.901942,102.74651,0.058743,2.218809,103.56157,0.05041,1.754469,0.046957,0.071924,0.081793,0.010946,0.0,0.012528,-0.004093,0.012528,high
2023-01-13,108.332536,-0.004133,-0.004141,105.37133,0.028103,1.344538,103.182152,0.049915,1.789774,103.683815,0.044836,1.540288,0.054629,0.087461,0.072622,0.009913,-0.004133,0.012542,-0.008209,0.012542,high
2023-01-16,107.137394,-0.011032,-0.011093,105.919776,0.011496,0.652805,103.574784,0.034397,1.247962,103.794009,0.032212,1.106544,0.053953,0.079092,0.06577,0.010339,-0.015119,0.012618,-0.01915,0.012618,high
2023-01-17,106.583562,-0.005169,-0.005183,106.246517,0.003172,0.203675,103.932801,0.025505,0.960758,103.900345,0.025825,0.892782,0.031625,0.072019,0.063672,0.010515,-0.02021,0.012632,-0.02422,0.012632,high
2023-01-18,107.185106,0.005644,0.005628,106.655046,0.00497,0.410241,104.325035,0.027415,1.086234,104.012654,0.030501,1.057415,0.039625,0.078968,0.067086,0.010475,-0.014681,0.012644,-0.018713,0.012644,high
2023-01-19,105.211036,-0.018417,-0.018589,106.688919,-0.013852,-1.183633,104.570203,0.006128,0.25936,104.07924,0.010874,0.379585,0.00323,0.048883,0.039472,0.011439,-0.032828,0.01286,-0.036786,0.01286,high
2023-01-20,106.040155,0.007881,0.00785,106.859162,-0.007664,-0.811216,104.835034,0.011495,0.518089,104.166162,0.01799,0.632791,0.016316,0.052575,0.051727,0.011494,-0.025206,0.012878,-0.029195,0.012878,high
2023-01-23,105.377864,-0.006246,-0.006265,106.777272,-0.013106,-1.283839,105.025175,0.003358,0.160018,104.220116,0.011109,0.391984,-0.007711,0.037438,0.031694,0.011573,-0.031294,0.012812,-0.035259,0.012812,high
2023-01-24,106.860724,0.014072,0.013974,106.824772,0.000337,0.03322,105.330231,0.01453,0.763004,104.321616,0.024339,0.864267,0.004465,0.060551,0.060434,0.011627,-0.017663,0.012794,-0.021683,0.012794,high
2023-01-25,103.854951,-0.028128,-0.028531,106.536543,-0.025171,-1.91085,105.429409,-0.014934,-0.83867,104.372556,-0.004959,-0.178323,-0.027004,0.019471,0.030322,0.013289,-0.045294,0.013328,-0.049201,0.013328,stress
2023-01-26,102.899875,-0.009196,-0.009239,105.94832,-0.028773,-1.9509,105.379249,-0.023528,-1.284584,104.354039,-0.013935,-0.499984,-0.054073,-0.009655,-0.010682,0.012724,-0.054073,0.012746,-0.057945,0.012746,high
2023-01-27,100.858527,-0.019838,-0.020038,105.200919,-0.041277,-2.197388,105.286125,-0.042053,-2.114347,104.296505,-0.032964,-1.168326,-0.068991,-0.018131,-0.033094,0.013213,-0.072839,0.012987,-0.076634,0.012987,stress
2023-01-30,99.883455,-0.009668,-0.009715,104.475526,-0.043954,-1.901586,105.197651,-0.050516,-2.335656,104.192207,-0.041354,-1.442986,-0.067707,-0.017407,-0.058958,0.013187,-0.081802,0.012824,-0.08556,0.012824,high
2023-01-31,100.200788,0.003177,0.003172,103.837248,-0.035021,-1.393789,105.041883,-0.046087,-1.940491,104.090901,-0.037372,-1.289641,-0.059885,-0.030154,-0.057193,0.012631,-0.078885,0.012831,-0.082655,0.012831,high
2023-02-01,100.005515,-0.001949,-0.001951,103.119289,-0.030196,-1.208464,104.887168,-0.046542,-1.809304,103.973594,-0.038164,-1.306964,-0.066983,-0.030013,-0.065752,0.012631,-0.08068,0.012789,-0.084443,0.012789,high
2023-02-02,99.721849,-0.002837,-0.002841,102.57037,-0.027771,-1.072475,104.629645,-0.046906,-1.678691,103.852419,-0.039773,-1.350649,-0.052173,-0.049112,-0.067954,0.011886,-0.083288,0.01279,-0.08704,0.01279,high
2023-02-03,99.551449,-0.001709,-0.00171,101.9215,-0.023254,-0.941202,104.390331,-0.046354,-1.547682,103.731691,-0.040299,-1.356103,-0.061191,-0.045873,-0.067828,0.011871,-0.084854,0.01279,-0.0886,0.01279,high
2023-02-06,99.814677,0.002644,0.002641,101.365181,-0.015296,-0.674731,104.071227,-0.0409,-1.310045,103.631568,-0.036831,-1.227117,-0.052793,-0.060097,-0.056769,0.011017,-0.082435,0.012756,-0.08619,0.012756,high
2023-02-07,98.633682,-0.011832,-0.011902,100.542477,-0.018985,-1.250551,103.683624,-0.048705,-1.481608,103.502277,-0.047039,-1.543635,-0.076988,-0.072867,-0.072915,0.011118,-0.093291,0.012805,-0.097002,0.012805,high
2023-02-08,99.493767,0.00872,0.008682,100.106358,-0.006119,-0.57067,103.321451,-0.037046,-1.109699,103.404996,-0.037824,-1.227652,-0.041993,-0.067863,-0.055414,0.01135,-0.085385,0.012815,-0.089128,0.012815,high
2023-02-09,100.308155,0.008185,0.008152,99.847186,0.004617,0.829471,102.897753,-0.025167,-0.792359,103.306857,-0.029027,-0.940288,-0.025187,-0.077898,-0.055448,0.010475,-0.074072,0.012814,-0.081672,0.012814,high
2023-02-10,100.792853,0.004832,0.00482,99.840619,0.009538,1.750392,102.520769,-0.016854,-0.567101,103.193237,-0.023261,-0.760806,-0.000651,-0.069598,-0.063351,0.01065,-0.059638,0.012704,-0.077235,0.012704,high
2023-02-13,101.488537,0.006902,0.006878,100.001127,0.014874,2.02118,102.238326,-0.007334,-0.261972,103.082945,-0.015467,-0.514905,0.01607,-0.052725,-0.061213,0.010737,-0.053147,0.012724,-0.070866,0.012724,high
2023-02-14,101.870548,0.003764,0.003757,100.168103,0.016996,1.836678,102.002676,-0.001295,-0.049245,102.984838,-0.01082,-0.366592,0.016664,-0.044219,-0.054626,0.010808,-0.049583,0.012735,-0.067368,0.012735,high
2023-02-15,104.409822,0.024926,0.024621,100.608534,0.037783,2.422743,101.863911,0.024993,1.028587,102.918882,0.014487,0.503002,0.044041,-0.025892,-0.036518,0.012231,-0.022935,0.013132,-0.044121,0.013132,stress
2023-02-16,104.321619,-0.000845,-0.000845,101.068511,0.032187,1.726506,101.819441,0.024575,1.033088,102.857774,0.014232,0.505479,0.046126,-0.008454,-0.033953,0.011579,-0.023761,0.013126,-0.044929,0.013126,stress
2023-02-17,103.958691,-0.003479,-0.003485,101.509235,0.02413,1.230712,101.715367,0.022055,0.984375,102.769933,0.011567,0.427775,0.044271,-0.019629,-0.048251,0.011439,-0.027157,0.013038,-0.04434,0.013038,stress
2023-02-20,103.043506,-0.008803,-0.008842,101.832118,0.011896,0.621005,101.598649,0.014221,0.673858,102.706055,0.003286,0.123727,0.032348,-0.022152,-0.035861,0.011512,-0.035721,0.012799,-0.052753,0.012799,high
2023-02-21,101.79532,-0.012113,-0.012187,102.148282,-0.003455,-0.21551,101.345379,0.00444,0.253484,102.628178,-0.008115,-0.310161,0.032054,-0.047402,-0.043887,0.011202,-0.025041,0.012878,-0.064227,0.012878,high
2023-02-22,100.306498,-0.014626,-0.014734,102.229555,-0.018811,-1.265188,101.167957,-0.008515,-0.509542,102.56703,-0.02204,-0.838594,0.008169,-0.034167,-0.035286,0.009967,-0.0393,0.012667,-0.077914,0.012667,high
2023-02-23,99.262207,-0.010411,-0.010466,102.12496,-0.028032,-1.707554,100.986073,-0.01707,-1.019905,102.51895,-0.031767,-1.193727,-0.010427,-0.035352,-0.028242,0.010017,-0.049302,0.012538,-0.087513,0.012538,high
2023-02-24,99.19789,-0.000648,-0.000648,101.965464,-0.027142,-1.486866,100.903041,-0.016899,-0.982993,102.441359,-0.031662,-1.177206,-0.015824,-0.016465,-0.044827,0.009116,-0.049918,0.012339,-0.088105,0.012339,high
2023-02-27,99.616547,0.00422,0.004212,101.778265,-0.021239,-1.086501,100.889696,-0.012619,-0.730247,102.351702,-0.026723,-0.991658,-0.018445,-0.002672,-0.051234,0.008941,-0.045908,0.012262,-0.084256,0.012262,normal
2023-02-28,99.697638,0.000814,0.000814,101.560974,-0.018347,-0.89408,100.864538,-0.011569,-0.664223,102.278093,-0.02523,-0.931889,-0.02133,-0.005021,-0.04242,0.008912,-0.045132,0.012224,-0.083511,0.012224,normal
2023-03-01,98.805727,-0.008946,-0.008986,101.000564,-0.021731,-1.100604,100.804549,-0.019829,-1.107428,102.220284,-0.033404,-1.217523,-0.053674,-0.011997,-0.033914,0.009109,-0.053674,0.012071,-0.09171,0.012071,normal
2023-03-02,99.898811,0.011063,0.011002,100.558283,-0.006558,-0.39413,100.813397,-0.009072,-0.508098,102.239938,-0.022898,-0.840932,-0.042396,0.001775,0.011945,0.009433,-0.043205,0.011305,-0.081661,0.011305,low
2023-03-03,100.809312,0.009114,0.009073,100.243346,0.005646,0.454514,100.87629,-0.000664,-0.037699,102.285135,-0.014429,-0.539018,-0.030295,0.012635,0.027644,0.009621,-0.034484,0.011328,-0.073291,0.011328,low
2023-03-06,100.636494,-0.001714,-0.001716,100.002644,0.006338,0.744939,100.917381,-0.002783,-0.159499,102.278931,-0.016058,-0.599148,-0.023359,0.008233,-0.003685,0.009623,-0.03614,0.010676,-0.07488,0.010676,low
2023-03-07,99.87106,-0.007606,-0.007635,99.810218,0.00061,0.100388,100.97925,-0.010974,-0.65171,102.250823,-0.023274,-0.863127,-0.018903,0.012545,-0.016606,0.009394,-0.043471,0.010696,-0.081916,0.010696,low
2023-03-08,100.550601,0.006804,0.006781,99.834629,0.007172,1.136446,101.032092,-0.004766,-0.288388,102.245033,-0.016572,-0.613849,0.002434,0.010622,-0.003443,0.009321,-0.036962,0.010701,-0.07567,0.010701,low
2023-03-09,100.797825,0.002459,0.002456,99.98819,0.008097,1.229914,101.056575,-0.00256,-0.155651,102.233613,-0.014044,-0.519295,0.01547,0.004882,-0.006752,0.00917,-0.034594,0.010679,-0.073397,0.010679,low
2023-03-10,99.081154,-0.017031,-0.017178,99.976517,-0.008956,-1.330276,100.97099,-0.018717,-1.100717,102.224637,-0.030751,-1.133109,-0.001177,-0.016982,-0.005406,0.009841,-0.051036,0.010643,-0.089178,0.010643,low
2023-03-13,99.020162,-0.000616,-0.000616,99.916878,-0.008975,-1.234107,100.847571,-0.018121,-1.03632,102.220227,-0.031306,-1.151481,-0.005987,-0.024322,-0.002665,0.009682,-0.05162,0.010634,-0.089738,0.010634,low
2023-03-14,99.351882,0.00335,0.003344,99.882303,-0.00531,-0.712707,100.721638,-0.013599,-0.771387,102.219038,-0.028049,-1.03124,-0.003468,-0.024724,-0.000718,0.009672,-0.048443,0.010641,-0.086689,0.010641,low
2023-03-15,98.304674,-0.01054,-0.010596,99.832197,-0.015301,-1.84648,100.416381,-0.02103,-1.291885,102.201776,-0.038131,-1.391199,-0.005071,-0.058473,-0.010426,0.007786,-0.057677,0.010727,-0.096316,0.010727,low
2023-03-16,98.548587,0.002481,0.002478,99.697175,-0.011521,-1.260394,100.127729,-0.015771,-1.116493,102.172457,-0.035468,-1.280527,-0.013516,-0.055339,-0.017537,0.007864,-0.052041,0.010656,-0.094073,0.010656,low
2023-03-17,96.86244,-0.01711,-0.017258,99.302488,-0.024572,-2.096519,99.772917,-0.029171,-2.249594,102.107773,-0.051371,-1.805462,-0.039152,-0.06826,-0.038524,0.008461,-0.059985,0.010854,-0.109574,0.010854,low
2023-03-20,98.447761,0.016367,0.016234,99.083615,-0.006417,-0.580028,99.543129,-0.011004,-1.010931,102.055651,-0.035352,-1.22627,-0.021749,-0.0446,-0.030788,0.009397,-0.032885,0.011013,-0.095,0.011013,low
2023-03-21,99.953139,0.015291,0.015175,99.091823,0.008692,0.781309,99.45102,0.005049,0.523401,102.04221,-0.020473,-0.708187,0.000822,-0.018097,-0.008004,0.009844,-0.008493,0.01115,-0.081162,0.01115,low
2023-03-22,99.67065,-0.002826,-0.00283,99.003827,0.006735,0.6576,99.419228,0.002529,0.267238,102.005531,-0.02289,-0.787368,-0.008751,-0.006339,-0.021603,0.009343,-0.011295,0.01106,-0.083759,0.01106,low
2023-03-23,100.126332,0.004572,0.004561,98.936678,0.012024,1.307472,99.462434,0.006675,0.697089,101.942585,-0.017816,-0.612655,-0.006662,0.008705,-0.036349,0.009097,-0.006775,0.010763,-0.07957,0.010763,low
2023-03-24,97.291696,-0.028311,-0.028719,98.757732,-0.014845,-1.421005,99.367125,-0.020886,-1.952347,101.852097,-0.044775,-1.509202,-0.018061,-0.019216,-0.052855,0.011055,-0.034894,0.011253,-0.105628,0.011253,low
2023-03-27,95.970175,-0.013583,-0.013676,98.452734,-0.025216,-1.881201,99.184806,-0.032411,-2.487055,101.757384,-0.056873,-1.858368,-0.030802,-0.036604,-0.055903,0.01132,-0.048003,0.011306,-0.117776,0.011306,low
2023-03-28,95.651571,-0.00332,-0.003325,98.082703,-0.024787,-1.600121,98.982503,-0.033652,-2.225183,101.629641,-0.058822,-1.866109,-0.037244,-0.040583,-0.074186,0.011308,-0.051163,0.011084,-0.120705,0.011084,low
2023-03-29,94.447727,-0.012586,-0.012666,97.697008,-0.033259,-1.742795,98.764603,-0.043709,-2.40572,101.48544,-0.069347,-2.115687,-0.039235,-0.044107,-0.08392,0.011447,-0.063105,0.011178,-0.131771,0.011178,low
2023-03-30,95.279939,0.008811,0.008773,97.370143,-0.021467,-1.06102,98.533659,-0.033021,-1.689375,101.325567,-0.059665,-1.783512,-0.033168,-0.046236,-0.091467,0.011326,-0.05485,0.010996,-0.124121,0.010996,low
2023-03-31,97.610673,0.024462,0.024168,97.444966,0.001701,0.084394,98.373727,-0.007757,-0.409775,101.213449,-0.035596,-1.0598,0.007725,-0.03173,-0.064474,0.01253,-0.031619,0.011477,-0.102695,0.011477,low
2023-04-03,96.261406,-0.013823,-0.013919,97.226331,-0.009925,-0.491962,98.154973,-0.019292,-1.028936,101.04786,-0.047368,-1.409984,-0.022208,-0.043474,-0.093556,0.012813,-0.045005,0.011324,-0.115099,0.011324,low
2023-04-04,95.317927,-0.009801,-0.00985,96.76281,-0.014932,-0.80113,97.927316,-0.026646,-1.377159,100.863397,-0.05498,-1.630865,-0.046374,-0.04559,-0.104035,0.012869,-0.054365,0.011364,-0.123772,0.011364,low
2023-04-05,95.606737,0.00303,0.003025,96.356418,-0.00778,-0.48638,97.680123,-0.021226,-1.115595,100.677888,-0.05037,-1.50107,-0.040773,-0.049168,-0.10428,0.012762,-0.0515,0.011362,-0.121117,0.011362,low
2023-04-06,97.49262,0.019725,0.019533,96.093047,0.014565,1.389697,97.514863,-0.000228,-0.012967,100.48973,-0.029825,-0.927034,-0.026304,-0.03279,-0.103781,0.013619,-0.026304,0.01138,-0.100062,0.01138,low
2023-04-07,96.092204,-0.014364,-0.014468,95.973098,0.001241,0.12872,97.365415,-0.013077,-0.747805,100.285725,-0.041816,-1.345912,-0.012329,-0.030167,-0.112989,0.013479,-0.04029,0.01149,-0.103493,0.01149,low
2023-04-10,96.399077,0.003194,0.003188,96.015988,0.00399,0.410124,97.234361,-0.00859,-0.499942,100.106753,-0.037037,-1.226042,0.004469,-0.02647,-0.100229,0.013517,-0.037226,0.011447,-0.10063,0.011447,low
2023-04-11,98.548835,0.022301,0.022056,96.305714,0.023292,1.8845,97.194209,0.013937,0.831822,99.972841,-0.014244,-0.489336,0.03029,-0.008083,-0.075384,0.014439,-0.015755,0.011841,-0.080573,0.011841,normal
2023-04-12,96.634044,-0.01943,-0.019621,96.524346,0.001136,0.107849,97.110677,-0.004908,-0.295647,99.79699,-0.031694,-1.135689,0.023148,-0.016994,-0.098438,0.014877,-0.034879,0.012032,-0.095701,0.012032,normal
2023-04-13,95.178899,-0.015058,-0.015173,96.514242,-0.013836,-1.296603,96.942193,-0.018189,-1.082385,99.629787,-0.044674,-1.614991,-0.00106,-0.034193,-0.095353,0.015175,-0.049412,0.011961,-0.109318,0.011961,normal
2023-04-14,94.715247,-0.004871,-0.004883,96.224699,-0.015687,-1.389425,96.834833,-0.021889,-1.246809,99.441039,-0.047524,-1.751798,-0.029663,-0.022167,-0.106798,0.01478,-0.054043,0.011904,-0.113657,0.011904,normal
2023-04-17,94.144226,-0.006029,-0.006047,96.012981,-0.019464,-1.492326,96.619656,-0.02562,-1.411512,99.253812,-0.05148,-1.914549,-0.021994,-0.043714,-0.106603,0.01426,-0.059746,0.011903,-0.119001,0.011903,normal
2023-04-18,95.085753,0.010001,0.009951,95.989764,-0.009418,-0.713516,96.376287,-0.013391,-0.803697,99.057562,-0.040096,-1.568867,-0.002436,-0.048697,-0.11019,0.013981,-0.050342,0.011823,-0.089303,0.011823,normal
2023-04-19,95.380968,0.003105,0.0031,95.967187,-0.006109,-0.459568,96.161803,-0.00812,-0.546786,98.916329,-0.035741,-1.416302,-0.002361,-0.043039,-0.081594,0.014031,-0.047394,0.011333,-0.086475,0.011333,low
2023-04-20,93.389556,-0.020879,-0.0211,95.556881,-0.022681,-1.576291,95.824964,-0.025415,-1.972623,98.757824,-0.054358,-2.113679,-0.042086,-0.067283,-0.092423,0.014514,-0.052353,0.011565,-0.105548,0.011565,low
2023-04-21,93.987749,0.006405,0.006385,95.346435,-0.01425,-0.945777,95.659767,-0.017479,-1.339476,98.643311,-0.047196,-1.792854,-0.0219,-0.033959,-0.068123,0.013466,-0.046282,0.011359,-0.099819,0.011359,low
2023-04-24,93.357291,-0.006708,-0.00673,95.042257,-0.017729,-1.121789,95.529122,-0.022735,-1.618183,98.534541,-0.052542,-1.93331,-0.031554,-0.027226,-0.065338,0.013243,-0.05268,0.011328,-0.105857,0.011328,low
2023-04-25,94.814973,0.015614,0.015493,94.66887,0.001543,0.154673,95.487292,-0.007041,-0.497762,98.444778,-0.036871,-1.3391,-0.037888,-0.008746,-0.05375,0.013731,-0.037888,0.011516,-0.091896,0.011516,low
2023-04-26,94.122421,-0.007304,-0.007331,94.417708,-0.003127,-0.429427,95.471027,-0.014126,-0.987999,98.346726,-0.042953,-1.531442,-0.025991,-0.003444,-0.058828,0.013543,-0.044916,0.011545,-0.098529,0.011545,low
2023-04-27,93.424807,-0.007412,-0.007439,94.242299,-0.008674,-1.176631,95.378271,-0.020481,-1.360346,98.241776,-0.049032,-1.706268,-0.018429,-0.01947,-0.063146,0.013472,-0.051995,0.011572,-0.105211,0.011572,low
2023-04-28,94.052251,0.006716,0.006694,94.175999,-0.001314,-0.182545,95.200349,-0.01206,-0.839755,98.150122,-0.041751,-1.428823,-0.007,-0.036455,-0.05524,0.012307,-0.045628,0.011614,-0.099201,0.011614,normal
2023-05-01,94.936249,0.009399,0.009355,94.255202,0.007226,0.95274,95.134092,-0.00208,-0.146974,98.068815,-0.031943,-1.084406,0.008413,-0.013766,-0.048875,0.012211,-0.036658,0.01168,-0.090734,0.01168,normal
2023-05-02,95.467206,0.005593,0.005577,94.293347,0.012449,1.531559,95.141555,0.003423,0.241667,98.016041,-0.026004,-0.876851,0.004012,0.001566,-0.032103,0.012092,-0.03127,0.011618,-0.085649,0.011618,normal
2023-05-03,93.574286,-0.019828,-0.020027,94.112679,-0.005721,-0.770538,95.039933,-0.015421,-1.058437,97.917383,-0.044355,-1.469729,-0.018942,-0.021258,-0.059496,0.012824,-0.050478,0.011814,-0.103779,0.011814,normal
2023-05-04,94.199233,0.006679,0.006656,94.193647,5.9e-05,0.008518,94.875264,-0.007125,-0.530337,97.815567,-0.036971,-1.215138,0.00867,-0.033781,-0.060902,0.012063,-0.044137,0.011797,-0.097793,0.011797,normal
